Gene Name	UniProt ID	Peptide Name	ENZYME ID
Cre10.g446100	Q84XS2	Cre10.g446100.t1.2	1.8.1.8
Cre10.g420512	A0A2K3D949	Cre10.g420512.t1.1	3.1.13.4
Cre10.g420512	A0A2K3D955	Cre10.g420512.t2.1	3.1.13.4
Cre10.g465200	A0A2K3DC69	Cre10.g465200.t1.2	
Cre10.g448600	A0A2K3DB04	Cre10.g448600.t1.2	
Cre10.g429350	A0A2K3D9R7	Cre10.g429350.t1.2	3.4.19.12
Cre10.g429350	A0A2K3D9R7	Cre10.g429350.t1.2	3.4.22.69
Cre10.g439050	A0A2K3DAD5	Cre10.g439050.t1.2	
Cre10.g455600	A0A2K3DBH8	Cre10.g455600.t1.1	
Cre10.g460466	A0A2K3DBU4	Cre10.g460466.t1.1	
Cre10.g424050	A0A2K3D9E4	Cre10.g424050.t1.1	
Cre10.g442800	A8II65	Cre10.g442800.t1.1	
Cre10.g438400	A0A2K3DAC7	Cre10.g438400.t1.1	
Cre10.g417675	A0A2K3D8Y3	Cre10.g417675.t1.1	
Cre10.g439800	A0A2K3DAF5	Cre10.g439800.t1.2	
Cre10.g447650	A0A2K3DAY7	Cre10.g447650.t1.2	
Cre10.g417700	A8ID84	Cre10.g417700.t1.2	
Cre10.g427800	A0A2K3D9L8	Cre10.g427800.t1.1	
Cre10.g452950	Q0Z852	Cre10.g452950.t1.1	
Cre10.g453350	A0A2K3DBC3	Cre10.g453350.t1.2	
Cre10.g448750	A0A2K3DB05	Cre10.g448750.t1.1	2.4.2.26
Cre10.g459300	A0A2K3DBR4	Cre10.g459300.t1.2	
Cre10.g458000	A0A2K3DBN4	Cre10.g458000.t1.2	
Cre10.g458183	A0A2K3DBN6	Cre10.g458183.t1.1	1.14.19.2
Cre10.g434150	A0A2K3DA22	Cre10.g434150.t1.1	
Cre10.g463500	A0A2K3DC24	Cre10.g463500.t1.1	2.7.11.1
Cre10.g439026	A0A2K3DAE1	Cre10.g439026.t1.1	
Cre10.g423700	A0A2K3D9D0	Cre10.g423700.t1.1	
Cre10.g463400	A0A2K3DC19	Cre10.g463400.t1.1	
Cre10.g430550	A0A2K3D9U5	Cre10.g430550.t1.2	
Cre10.g456554	A0A2K3DBL1	Cre10.g456554.t1.2	
Cre10.g419050	A0A2K3D909	Cre10.g419050.t1.1	3.6.3.14
Cre10.g419050	A0A2K3D914	Cre10.g419050.t2.1	3.6.3.14
Cre10.g445419	A0A2K3DAS9	Cre10.g445419.t1.1	
Cre10.g453700	A0A2K3DBC9	Cre10.g453700.t1.1	
Cre10.g429650	A0A2K3D9S3	Cre10.g429650.t1.1	
Cre10.g447735	A0A2K3DAY4	Cre10.g447735.t1.2	
Cre10.g418700	A8ID30	Cre10.g418700.t1.2	
Cre10.g419443	A0A2K3D918	Cre10.g419443.t1.2	
Cre10.g446275	A0A2K3DAV7	Cre10.g446275.t1.1	
Cre10.g464133	A0A2K3DC37	Cre10.g464133.t1.1	
Cre10.g464133	A0A2K3DC43	Cre10.g464133.t2.1	
Cre10.g455100	A0A2K3DBH4	Cre10.g455100.t1.1	
Cre10.g463750	A0A2K3DC27	Cre10.g463750.t1.1	4.6.1.2
Cre10.g466526	A0A2K3DCB4	Cre10.g466526.t1.1	
Cre10.g450500	A0A2K3DB45	Cre10.g450500.t1.1	2.7.9.5
Cre10.g458900	A0A2K3DBQ8	Cre10.g458900.t1.1	
Cre10.g450950	A0A2K3DB60	Cre10.g450950.t1.2	
Cre10.g442150	A0A2K3DAK8	Cre10.g442150.t1.1	
Cre10.g439350	A0A2K3DAE4	Cre10.g439350.t1.2	
Cre10.g452750	A8I041	Cre10.g452750.t1.2	
Cre10.g456800	A0A2K3DBK9	Cre10.g456800.t1.1	
Cre10.g422500	A0A2K3D997	Cre10.g422500.t1.1	
Cre10.g449138	A0A2K3DB20	Cre10.g449138.t1.1	
Cre10.g456050	Q19VH4	Cre10.g456050.t2.1	1.6.5.2
Cre10.g456050	Q19VH4	Cre10.g456050.t1.2	1.6.5.2
Cre10.g453766	A0A2K3DBC6	Cre10.g453766.t1.1	
Cre10.g420600	A0A2K3D957	Cre10.g420600.t1.1	
Cre10.g438700	A0A2K3DAC8	Cre10.g438700.t1.1	
Cre10.g438883	A0A2K3DAC9	Cre10.g438883.t1.1	
Cre10.g438883	A0A2K3DAC9	Cre10.g438883.t2.1	
Cre10.g462816	A0A2K3DC08	Cre10.g462816.t1.1	
Cre10.g460800	A0A2K3DBV5	Cre10.g460800.t1.2	2.7.11.1
Cre10.g461300	A0A2K3DBW5	Cre10.g461300.t1.1	
Cre10.g461300	A0A2K3DBW6	Cre10.g461300.t2.1	
Cre10.g461300	A0A2K3DBW6	Cre10.g461300.t3.1	
Cre10.g427750	A0A2K3D9M1	Cre10.g427750.t1.2	3.6.4.4
Cre10.g453050	A0A2K3DBB2	Cre10.g453050.t1.2	
Cre10.g453050	A0A2K3DBB2	Cre10.g453050.t2.1	
Cre10.g429850	A0A2K3D9S5	Cre10.g429850.t1.2	
Cre10.g424600	A0A2K3D9F4	Cre10.g424600.t1.1	
Cre10.g457750	A0A2K3DBM3	Cre10.g457750.t1.2	
Cre10.g436450	A0A2K3DA79	Cre10.g436450.t1.2	
Cre10.g436450	A0A2K3DA79	Cre10.g436450.t2.1	
Cre10.g465300	A0A2K3DC65	Cre10.g465300.t1.1	4.6.1.1
Cre10.g440550	A0A2K3DAH4	Cre10.g440550.t1.1	
Cre10.g428400	A0A2K3D9P1	Cre10.g428400.t1.1	5.4.99.24
Cre10.g435350	A8IGL4	Cre10.g435350.t2.1	
Cre10.g435350	A0A2K3DA56	Cre10.g435350.t1.1	
Cre10.g435500	A0A2K3DA57	Cre10.g435500.t1.1	
Cre10.g455625	A0A2K3DBI6	Cre10.g455625.t1.1	
Cre10.g442350	A0A2K3DAL2	Cre10.g442350.t1.1	
Cre10.g457600	A0A2K3DBM6	Cre10.g457600.t1.1	
Cre10.g447500	A0A2K3DAZ6	Cre10.g447500.t1.1	3.6.4.4
Cre10.g417730	A0A2K3D8Y4	Cre10.g417730.t1.2	
Cre10.g417730	A0A2K3D8Y4	Cre10.g417730.t2.1	
Cre10.g442500	A0A2K3DAM0	Cre10.g442500.t1.2	
Cre10.g455900	A8I0G4	Cre10.g455900.t1.2	
Cre10.g429100	A0A2K3D9Q8	Cre10.g429100.t1.2	6.1.1.15
Cre10.g431800	A8IB85	Cre10.g431800.t1.2	3.1.6.1
Cre10.g434250	A0A2K3DA29	Cre10.g434250.t1.2	
Cre10.g444650	A0A2K3DAR3	Cre10.g444650.t1.1	
Cre10.g423350	A8ICG2	Cre10.g423350.t1.2	
Cre10.g452900	Q0ZAI8	Cre10.g452900.t1.2	3.1.4.12
Cre10.g449850	A0A2K3DB36	Cre10.g449850.t1.1	
Cre10.g420150	A0A2K3D940	Cre10.g420150.t1.1	
Cre10.g426500	A0A2K3D9I3	Cre10.g426500.t1.2	
Cre10.g461400	A0A2K3DBX3	Cre10.g461400.t1.1	
Cre10.g463250	A0A2K3DC18	Cre10.g463250.t1.1	
Cre10.g426000	A0A2K3D9H9	Cre10.g426000.t1.2	
Cre10.g438100	A8IG47	Cre10.g438100.t1.2	3.1.3.18
Cre10.g449200	A0A2K3DB25	Cre10.g449200.t1.1	
Cre10.g448900	A0A2K3DB26	Cre10.g448900.t1.1	
Cre10.g463934	A0A2K3DC41	Cre10.g463934.t1.1	
Cre10.g463934	A0A2K3DC31	Cre10.g463934.t2.1	
Cre10.g445150	A0A2K3DAS7	Cre10.g445150.t1.1	3.1.13.5
Cre10.g437829	A0A2K3DAB0	Cre10.g437829.t1.2	2.1.1.43
Cre10.g466200	A0A2K3DC98	Cre10.g466200.t1.1	
Cre10.g430501	A0A2K3D9U2	Cre10.g430501.t1.1	
Cre10.g454800	A0A2K3DBG3	Cre10.g454800.t1.2	
Cre10.g421800	A0A2K3D981	Cre10.g421800.t2.1	
Cre10.g421800	A0A2K3D981	Cre10.g421800.t1.2	
Cre10.g443400	A0A2K3DAN3	Cre10.g443400.t1.1	
Cre10.g458850	A0A2K3DBQ4	Cre10.g458850.t1.2	
Cre10.g456226	A0A2K3DBI4	Cre10.g456226.t1.1	
Cre10.g434850	A0A2K3DA39	Cre10.g434850.t1.1	
Cre10.g462750	A0A2K3DC06	Cre10.g462750.t1.1	
Cre10.g453400	A0A2K3DBC1	Cre10.g453400.t1.1	
Cre10.g431250	A0A2K3D9W4	Cre10.g431250.t1.1	4.6.1.2
Cre10.g419000	A0A2K3D911	Cre10.g419000.t1.2	
Cre10.g437550	A0A2K3DAA5	Cre10.g437550.t1.1	
Cre10.g453750	A0A2K3DBD2	Cre10.g453750.t1.1	
Cre10.g436300	A8IGF3	Cre10.g436300.t1.2	
Cre10.g462000	A0A2K3DBZ3	Cre10.g462000.t1.1	
Cre10.g462000	A0A2K3DBZ2	Cre10.g462000.t2.1	
Cre10.g445850	A0A2K3DAT9	Cre10.g445850.t1.1	
Cre10.g460400	A0A2K3DBU8	Cre10.g460400.t1.1	
Cre10.g460400	A0A2K3DBW3	Cre10.g460400.t2.1	
Cre10.g456950	A0A2K3DBK1	Cre10.g456950.t1.1	3.4.22.33
Cre10.g454250	A0A2K3DBD6	Cre10.g454250.t1.2	5.2.1.8
Cre10.g420800	A8ICS9	Cre10.g420800.t1.1	
Cre10.g420800	A0A2K3D965	Cre10.g420800.t1.1	
Cre10.g446300	A0A2K3DAV1	Cre10.g446300.t1.2	3.4.24.71
Cre10.g450900	A0A2K3DB54	Cre10.g450900.t1.2	
Cre10.g451600	A0A2K3DB77	Cre10.g451600.t1.1	3.2.1.14
Cre10.g451600	A0A2K3DB83	Cre10.g451600.t2.1	3.2.1.14
Cre10.g451600	A0A2K3DB76	Cre10.g451600.t3.1	
Cre10.g436550	A0A2K3DA85	Cre10.g436550.t1.2	
Cre10.g450879	A0A2K3DB62	Cre10.g450879.t1.2	
Cre10.g421576	A0A2K3D982	Cre10.g421576.t1.1	
Cre10.g460532	A0A2K3DBV0	Cre10.g460532.t1.1	
Cre10.g432700	A0A2K3D9Z0	Cre10.g432700.t1.1	
Cre10.g441200	A0A2K3DAI3	Cre10.g441200.t1.2	
Cre10.g456000	A8I0H0	Cre10.g456000.t1.2	1.6.5.2
Cre10.g442041	A0A2K3DAK2	Cre10.g442041.t1.2	
Cre10.g424700	A0A2K3D9F2	Cre10.g424700.t1.1	2.7.11.1
Cre10.g455050	A0A2K3DBF4	Cre10.g455050.t1.2	
Cre10.g455050	A0A2K3DBF9	Cre10.g455050.t2.1	
Cre10.g447850	A0A2K3DAZ4	Cre10.g447850.t1.2	
Cre10.g465700	A0A2K3DC83	Cre10.g465700.t1.2	1.14.17.1
Cre10.g418350	A0A2K3D8Z5	Cre10.g418350.t1.1	
Cre10.g437000	A0A2K3DA91	Cre10.g437000.t1.2	
Cre10.g425501	A0A2K3D9G8	Cre10.g425501.t1.1	
Cre10.g454600	A0A2K3DBE6	Cre10.g454600.t1.1	
Cre10.g423550	A8ICF1	Cre10.g423550.t1.1	4.1.2.49
Cre10.g445050	A0A2K3DAS0	Cre10.g445050.t1.2	
Cre10.g430950	A0A2K3D9V1	Cre10.g430950.t1.1	3.6.4.12
Cre10.g422150	A0A2K3D991	Cre10.g422150.t1.1	3.4.16.2
Cre10.g425251	A0A2K3D9G1	Cre10.g425251.t1.1	
Cre10.g452076	A0A2K3DB90	Cre10.g452076.t1.1	2.7.11.17
Cre10.g438650	A0A2K3DAD1	Cre10.g438650.t1.2	2.7.4.14
Cre10.g465757	A0A2K3DC77	Cre10.g465757.t1.1	
Cre10.g466800	A0A2K3DCA8	Cre10.g466800.t1.1	
Cre10.g443700	A0A2K3DAN7	Cre10.g443700.t1.1	6.3.2.19
Cre10.g456480	A0A2K3DBJ4	Cre10.g456480.t1.1	
Cre10.g439450	A0A2K3DAE6	Cre10.g439450.t1.1	
Cre10.g466350	A0A2K3DC99	Cre10.g466350.t1.1	2.7.11.1
Cre10.g456851	A0A2K3DBK3	Cre10.g456851.t1.1	2.1.1.221
Cre10.g441050	A0A2K3DAH9	Cre10.g441050.t1.2	
Cre10.g444300	A0A2K3DAR2	Cre10.g444300.t1.2	
Cre10.g461750	A0A2K3DBY3	Cre10.g461750.t1.1	2.1.1.37
Cre10.g419500	A0A2K3D926	Cre10.g419500.t1.2	
Cre10.g445347	A0A2K3DAT4	Cre10.g445347.t1.1	2.7.7.49
Cre10.g433150	A0A2K3D9Z8	Cre10.g433150.t1.2	
Cre10.g464264	A0A2K3DC40	Cre10.g464264.t1.2	
Cre10.g424775	A0A2K3D9E7	Cre10.g424775.t1.1	3.6.3.4
Cre10.g424775	A0A2K3D9E7	Cre10.g424775.t1.1	3.6.3.54
Cre10.g424775	A0A2K3D9F3	Cre10.g424775.t2.1	3.6.3.4
Cre10.g424775	A0A2K3D9F3	Cre10.g424775.t2.1	3.6.3.54
Cre10.g424775	A0A2K3D9F0	Cre10.g424775.t3.1	3.6.3.4
Cre10.g424775	A0A2K3D9F0	Cre10.g424775.t3.1	3.6.3.54
Cre10.g451700	A0A2K3DB81	Cre10.g451700.t1.1	
Cre10.g418950	Q7X931	Cre10.g418950.t1.1	3.6.4.4
Cre10.g418950	A0A2K3D915	Cre10.g418950.t2.1	3.6.4.4
Cre10.g433300	A0A2K3DA04	Cre10.g433300.t1.1	
Cre10.g459100	A0A2K3DBS1	Cre10.g459100.t1.1	
Cre10.g421400	A0A2K3D971	Cre10.g421400.t1.2	3.4.19.12
Cre10.g429750	A0A2K3D9S2	Cre10.g429750.t1.1	
Cre10.g425800	A0A2K3D9I5	Cre10.g425800.t1.2	3.1.13.3
Cre10.g433700	A0A2K3DA11	Cre10.g433700.t1.1	
Cre10.g433700	A0A2K3DA11	Cre10.g433700.t2.1	
Cre10.g426650	A0A2K3D9K5	Cre10.g426650.t1.1	
Cre10.g426650	A0A2K3D9K1	Cre10.g426650.t2.1	
Cre10.g458050	A0A2K3DBN8	Cre10.g458050.t1.2	2.6.1.42
Cre10.g444850	A0A2K3DAR0	Cre10.g444850.t1.1	
Cre10.g432500	A0A2K3D9Y5	Cre10.g432500.t1.2	
Cre10.g432050	A0A2K3D9X2	Cre10.g432050.t1.2	
Cre10.g432050	A0A2K3D9X2	Cre10.g432050.t2.1	
Cre10.g429600	A0A2K3D9R9	Cre10.g429600.t1.2	2.3.1.225
Cre10.g420450	A0A2K3D952	Cre10.g420450.t1.2	
Cre10.g420050	A0A2K3D942	Cre10.g420050.t1.1	
Cre10.g429500	A0A2K3D9R6	Cre10.g429500.t1.1	
Cre10.g446000	A0A2K3DAU8	Cre10.g446000.t1.1	
Cre10.g434700	A0A2K3DA36	Cre10.g434700.t1.2	
Cre10.g433350	A0A2K3DA03	Cre10.g433350.t1.1	
Cre10.g430150	A1YSB4	Cre10.g430150.t1.2	
Cre10.g441450	A0A2K3DAJ4	Cre10.g441450.t1.2	
Cre10.g426750	A8IC18	Cre10.g426750.t1.2	1.14.13.93
Cre10.g452200	A0A2K3DB91	Cre10.g452200.t1.1	
Cre10.g428350	A0A2K3D9N2	Cre10.g428350.t1.2	
Cre10.g449550	A8HZQ4	Cre10.g449550.t1.2	1.11.1.15
Cre10.g439100	A8IIP9	Cre10.g439100.t1.2	
Cre10.g464250	A8I1I2	Cre10.g464250.t1.2	
Cre10.g440100	A8IIK1	Cre10.g440100.t1.2	
Cre10.g423050	A0A2K3D9B7	Cre10.g423050.t1.2	2.7.7.49
Cre10.g423050	A0A2K3D9B7	Cre10.g423050.t1.2	2.7.7.7
Cre10.g423050	A0A2K3D9B7	Cre10.g423050.t1.2	3.1.26.4
Cre10.g466750	Q8LPN9	Cre10.g466750.t2.1	2.3.1.30
Cre10.g466750	Q8LPN9	Cre10.g466750.t1.1	2.3.1.30
Cre10.g435250	C4PG67	Cre10.g435250.t1.1	6.3.5.1
Cre10.g465226	A0A2K3DC71	Cre10.g465226.t1.1	
Cre10.g454100	A0A2K3DBD9	Cre10.g454100.t1.2	
Cre10.g464950	A0A2K3DC63	Cre10.g464950.t1.1	
Cre10.g458350	A0A2K3DBP7	Cre10.g458350.t1.1	
Cre10.g458350	A0A2K3DBQ5	Cre10.g458350.t2.1	
Cre10.g458350	A0A2K3DBP8	Cre10.g458350.t3.1	
Cre10.g445650	A0A2K3DAV3	Cre10.g445650.t1.2	
Cre10.g450300	A0A2K3DB44	Cre10.g450300.t1.1	
Cre10.g444450	A0A2K3DAQ3	Cre10.g444450.t1.1	
Cre10.g420700	A8ICT4	Cre10.g420700.t1.2	3.6.3.14
Cre10.g422800	A0A2K3D9B2	Cre10.g422800.t1.1	
Cre10.g462500	A0A2K3DBZ8	Cre10.g462500.t1.1	5.4.99.42
Cre10.g422850	A0A2K3D9A6	Cre10.g422850.t1.1	
Cre10.g439950	A0A2K3DAG3	Cre10.g439950.t1.1	2.7.11.1
Cre10.g464800	A0A2K3DC59	Cre10.g464800.t1.2	4.6.1.1
Cre10.g460950	A0A2K3DBV9	Cre10.g460950.t1.2	
Cre10.g459900	A0A2K3DBS4	Cre10.g459900.t1.1	1.14.11.2
Cre10.g459900	A0A2K3DBS8	Cre10.g459900.t2.1	1.14.11.2
Cre10.g443050	A0A2K3DAM4	Cre10.g443050.t1.2	1.14.11.2
Cre10.g448250	A0A2K3DAZ9	Cre10.g448250.t1.1	2.7.11.1
Cre10.g457500	A8I0Q1	Cre10.g457500.t1.1	
Cre10.g459700	A0A2K3DBS6	Cre10.g459700.t1.1	
Cre10.g454000	A0A2K3DBD5	Cre10.g454000.t1.2	
Cre10.g421900	A0A2K3D993	Cre10.g421900.t1.1	1.4.3.13
Cre10.g466850	A0A2K3DCA6	Cre10.g466850.t1.1	5.2.1.8
Cre10.g438950	A0A2K3DAD6	Cre10.g438950.t1.1	
Cre10.g425900	Q75VY8	Cre10.g425900.t1.2	
Cre10.g449350	A8HZP7	Cre10.g449350.t1.2	
Cre10.g434950	A8IAS2	Cre10.g434950.t1.2	
Cre10.g459800	A8I108	Cre10.g459800.t1.2	
Cre10.g444550	A0A2K3DAQ7	Cre10.g444550.t1.2	
Cre10.g434400	Q9ATK5	Cre10.g434400.t1.2	
Cre10.g465900	A8I1P3	Cre10.g465900.t1.2	2.7.11.22
Cre10.g465900	A8I1P3	Cre10.g465900.t1.2	2.7.11.23
Cre10.g420226	A0A2K3D938	Cre10.g420226.t1.1	
Cre10.g461900	A0A2K3DBZ5	Cre10.g461900.t1.2	
Cre10.g440450	A8III5	Cre10.g440450.t1.2	
Cre10.g434983	A0A2K3DA46	Cre10.g434983.t1.1	
Cre10.g457650	A8I0R3	Cre10.g457650.t1.2	
Cre10.g458700	A0A2K3DBR2	Cre10.g458700.t1.2	
Cre10.g458700	A0A2K3DBR2	Cre10.g458700.t2.1	
Cre10.g428100	A0A2K3D9N0	Cre10.g428100.t1.1	2.1.1.216
Cre10.g436950	A0A2K3DA95	Cre10.g436950.t1.2	
Cre10.g467050	A0A2K3DCB0	Cre10.g467050.t1.2	
Cre10.g442250	A0A2K3DAK6	Cre10.g442250.t1.2	
Cre10.g456300	A8I0I6	Cre10.g456300.t1.1	
Cre10.g420350	A8ICV4	Cre10.g420350.t1.2	
Cre10.g461319	A0A2K3DBW8	Cre10.g461319.t1.2	
Cre10.g466500	A8I1R6	Cre10.g466500.t1.2	
Cre10.g429200	A0A2K3D9Q6	Cre10.g429200.t1.1	2.1.1.127
Cre10.g431450	A0A2K3D9W1	Cre10.g431450.t1.1	2.3.1.88
Cre10.g436000	A0A2K3DA67	Cre10.g436000.t1.1	
Cre10.g446650	A0A2K3DAX3	Cre10.g446650.t1.1	3.6.4.12
Cre10.g433450	A0A2K3DA06	Cre10.g433450.t1.2	
Cre10.g448977	A0A2K3DB23	Cre10.g448977.t1.2	
Cre10.g457297	A0A2K3DBM1	Cre10.g457297.t1.1	
Cre10.g426600	A8IC26	Cre10.g426600.t1.2	
Cre10.g451900	A8HZZ1	Cre10.g451900.t1.1	4.2.3.1
Cre10.g460326	A8I139	Cre10.g460326.t1.1	
Cre10.g422400	A0A2K3D9A3	Cre10.g422400.t1.1	
Cre10.g465550	A0A2K3DC78	Cre10.g465550.t1.1	3.6.4.10
Cre10.g461500	A0A2K3DBW4	Cre10.g461500.t1.2	
Cre10.g420900	A0A2K3D959	Cre10.g420900.t1.2	3.6.4.13
Cre10.g453550	A0A2K3DBC0	Cre10.g453550.t1.1	
Cre10.g448550	A0A2K3DB07	Cre10.g448550.t1.1	
Cre10.g418250	A8ID55	Cre10.g418250.t1.2	
Cre10.g451477	A0A2K3DB75	Cre10.g451477.t1.1	
Cre10.g436800	A0A2K3DA82	Cre10.g436800.t1.1	
Cre10.g436800	A0A2K3DA82	Cre10.g436800.t2.1	
Cre10.g445750	A0A2K3DAU4	Cre10.g445750.t1.2	
Cre10.g463850	A0A2K3DC29	Cre10.g463850.t1.2	
Cre10.g431550	A8IB95	Cre10.g431550.t1.1	1.1.1.1
Cre10.g424900	A0A2K3D9F8	Cre10.g424900.t1.2	1.14.11.2
Cre10.g448650	A0A2K3DB02	Cre10.g448650.t1.1	
Cre10.g457194	A0A2K3DBL3	Cre10.g457194.t1.2	
Cre10.g457194	A0A2K3DBL4	Cre10.g457194.t2.1	
Cre10.g457194	A0A2K3DBL7	Cre10.g457194.t3.1	
Cre10.g453650	A0A2K3DBB5	Cre10.g453650.t1.2	
Cre10.g451150	A0A2K3DB66	Cre10.g451150.t1.1	
Cre10.g445151	A0A2K3DAS6	Cre10.g445151.t1.2	
Cre10.g448450	A0A2K3DB09	Cre10.g448450.t1.1	
Cre10.g445900	A0A2K3DAU5	Cre10.g445900.t1.1	
Cre10.g427700	A0A2K3D9L7	Cre10.g427700.t1.2	3.6.4.13
Cre10.g431150	A0A2K3D9W0	Cre10.g431150.t1.1	
Cre10.g421500	A0A2K3D976	Cre10.g421500.t1.1	
Cre10.g455800	A0A2K3DBH3	Cre10.g455800.t1.1	
Cre10.g455800	A0A2K3DBH5	Cre10.g455800.t2.1	
Cre10.g424350	A0A2K3D9D8	Cre10.g424350.t1.1	
Cre10.g447600	A0A2K3DAY5	Cre10.g447600.t1.2	
Cre10.g462901	A0A2K3DC07	Cre10.g462901.t1.1	
Cre10.g433866	A0A2K3DA18	Cre10.g433866.t1.1	
Cre10.g433866	A0A2K3DA20	Cre10.g433866.t2.1	
Cre10.g447000	A0A2K3DAX2	Cre10.g447000.t1.2	
Cre10.g417750	A0A2K3D8Y0	Cre10.g417750.t1.1	3.1.1.5
Cre10.g423650	A8ICE4	Cre10.g423650.t1.2	
Cre10.g432600	A0A2K3D9Z1	Cre10.g432600.t1.1	3.1.6.1
Cre10.g437950	A0A2K3DAA6	Cre10.g437950.t1.2	3.2.1.114
Cre10.g462100	A0A2K3DBY9	Cre10.g462100.t1.1	
Cre10.g430800	A0A2K3D9V4	Cre10.g430800.t1.1	3.6.3.46
Cre10.g452000	A0A2K3DB87	Cre10.g452000.t1.2	
Cre10.g464050	A0A2K3DC38	Cre10.g464050.t1.1	
Cre10.g422350	A0A2K3D999	Cre10.g422350.t1.1	
Cre10.g444000	A8II06	Cre10.g444000.t1.2	
Cre10.g445299	A0A2K3DAU3	Cre10.g445299.t1.1	
Cre10.g450800	A8HZV2	Cre10.g450800.t1.2	
Cre10.g465750	A0A2K3DC76	Cre10.g465750.t1.1	
Cre10.g458250	A0A2K3DBP0	Cre10.g458250.t1.1	
Cre10.g428900	A8IBQ0	Cre10.g428900.t1.1	2.1.1.226
Cre10.g419950	A0A2K3D937	Cre10.g419950.t1.1	
Cre10.g423450	A8ICF7	Cre10.g423450.t1.2	4.1.1.36
Cre10.g435050	A0A2K3DA45	Cre10.g435050.t1.1	
Cre10.g435050	A0A2K3DA45	Cre10.g435050.t2.1	
Cre10.g443000	A0A2K3DAM5	Cre10.g443000.t1.2	3.6.3.46
Cre10.g419700	A0A2K3D933	Cre10.g419700.t1.1	
Cre10.g441550	A0A2K3DAJ5	Cre10.g441550.t1.1	
Cre10.g444094	A0A2K3DAP0	Cre10.g444094.t1.1	
Cre10.g444800	A8IHW6	Cre10.g444800.t1.2	
Cre10.g454150	A0A2K3DBE2	Cre10.g454150.t1.2	2.3.1.79
Cre10.g430050	A0A2K3D9T3	Cre10.g430050.t1.2	6.3.2.19
Cre10.g422326	A0A2K3D9A5	Cre10.g422326.t1.1	
Cre10.g464750	A8I1K1	Cre10.g464750.t1.2	2.3.1.88
Cre10.g435775	A0A2K3DA61	Cre10.g435775.t1.1	
Cre10.g459500	A0A2K3DBT0	Cre10.g459500.t1.1	
Cre10.g419600	A8ICY4	Cre10.g419600.t1.2	
Cre10.g438200	A0A2K3DAB9	Cre10.g438200.t1.2	
Cre10.g438550	A8IIS8	Cre10.g438550.t1.2	
Cre10.g441000	A0A2K3DAI6	Cre10.g441000.t1.2	
Cre10.g422050	A0A2K3D986	Cre10.g422050.t1.2	
Cre10.g464850	A8I1K5	Cre10.g464850.t1.2	1.8.4.11
Cre10.g424200	A0A2K3D9E2	Cre10.g424200.t1.1	2.7.7.7
Cre10.g453707	A0A2K3DBC7	Cre10.g453707.t1.1	
Cre10.g433600	A0A2K3DA10	Cre10.g433600.t1.2	1.5.1.20
Cre10.g461050	A8I164	Cre10.g461050.t1.2	3.6.3.14
Cre10.g425700	A0A2K3D9G6	Cre10.g425700.t1.2	
Cre10.g446250	A0A2K3DAV4	Cre10.g446250.t1.1	
Cre10.g456750	A8I0K9	Cre10.g456750.t1.2	1.8.5.1
Cre10.g452150	A0A2K3DB92	Cre10.g452150.t1.2	
Cre10.g423950	A8ICD3	Cre10.g423950.t1.2	
Cre10.g432400	A0A2K3D9Y3	Cre10.g432400.t1.2	
Cre10.g452500	A8I029	Cre10.g452500.t1.2	
Cre10.g438000	A8IG54	Cre10.g438000.t1.1	
Cre10.g441800	A0A2K3DAJ7	Cre10.g441800.t1.1	
Cre10.g422900	A0A2K3D9A9	Cre10.g422900.t1.1	2.7.12.1
Cre10.g423150	A0A2K3D9C4	Cre10.g423150.t1.1	
Cre10.g441950	A8IIA2	Cre10.g441950.t1.2	
Cre10.g432150	A0A2K3D9X8	Cre10.g432150.t1.2	2.7.11.22
Cre10.g427250	Q94KS3	Cre10.g427250.t1.2	
Cre10.g461650	A0A2K3DBX4	Cre10.g461650.t1.2	
Cre10.g428750	A0A2K3D9Q2	Cre10.g428750.t1.1	
Cre10.g453200		Cre10.g453200.t1.1	
Cre10.g453200		Cre10.g453200.t2.1	
Cre10.g445443	A0A2K3DAU2	Cre10.g445443.t1.1	
Cre10.g464550	A0A2K3DC55	Cre10.g464550.t1.2	2.7.11.1
Cre10.g436400	A0A2K3DA76	Cre10.g436400.t1.1	
Cre10.g428706	A0A2K3D9Q1	Cre10.g428706.t1.1	
Cre10.g449450	A0A2K3DB27	Cre10.g449450.t1.1	
Cre10.g439200	A8IIP4	Cre10.g439200.t1.2	3.5.4.33
Cre10.g428250	A0A2K3D9M7	Cre10.g428250.t1.1	
Cre10.g457801	A0A2K3DBN1	Cre10.g457801.t1.1	
Cre10.g437300	A0A2K3DA98	Cre10.g437300.t1.1	
Cre10.g463600	A0A2K3DC21	Cre10.g463600.t1.2	3.1.1.3
Cre10.g439550	A0A2K3DAE8	Cre10.g439550.t1.1	
Cre10.g439550	A0A2K3DAE3	Cre10.g439550.t2.1	
Cre10.g455190	A0A2K3DBH6	Cre10.g455190.t1.1	
Cre10.g465375	A0A2K3DC75	Cre10.g465375.t1.1	
Cre10.g422600	A8ICJ1	Cre10.g422600.t1.1	1.6.99.3
Cre10.g422600	A8ICJ1	Cre10.g422600.t1.1	1.6.5.3
Cre10.g418800	A0A2K3D8Z7	Cre10.g418800.t1.1	
Cre10.g462700	A0A2K3DC04	Cre10.g462700.t1.1	
